,title,source,category,text,href,tokens
204,KinderKord: A Safe Way To Stay Connected,https://www.autismparentingmagazine.com/,category-autism-articles,"  KinderKord by Joan Lunden   KinderKord is a wrist to wrist connection for you and your child which leaves your hands free–while keeping your child physically connected to you.   Backstory: The KinderKord was invented by Joan Lunden and her husband Jeffrey Konigsburg when concerned about keeping their two sets of twins safe. The only option… Continue Reading
",https://www.autismparentingmagazine.com/kinderkord-safe-stay-connected/,"['kinderkord', 'by', 'joan', 'lunden', 'kinderkord', 'is', 'a', 'wrist', 'to', 'wrist', 'connection', 'for', 'you', 'and', 'your', 'child', 'which', 'leaves', 'your', 'hands', 'free', 'while', 'keeping', 'your', 'child', 'physically', 'connected', 'to', 'you', 'backstory', 'the', 'kinderkord', 'was', 'invented', 'by', 'joan', 'lunden', 'and', 'her', 'husband', 'jeffrey', 'konigsburg', 'when', 'concerned', 'about', 'keeping', 'their', 'two', 'sets', 'of', 'twins', 'safe', 'the', 'only', 'option', 'continue', 'reading']"
205,My Signals: Autistic Reflections of a Man Who Thinks in Circles and Dreams Like a Stone,https://www.autismparentingmagazine.com/,category-personal-narrative,"My Signals: Autistic Reflections by Patrick Jasper Lee   ‘The geometric synaesthetic system of communication, which I call “my signals”, enables me to do what other “aspies” can’t: accurately interpret a social situation, decide what individuals are communicating, and work out how I will need to behave accordingly’, says Patrick Jasper Lee, author of My Signals: Autistic Reflections of… Continue Reading
",https://www.autismparentingmagazine.com/signals-autistic-reflections-man-thinks-circles-dreams-stone/,"['my', 'signals', 'autistic', 'reflections', 'by', 'patrick', 'jasper', 'lee', 'the', 'geometric', 'synaesthetic', 'system', 'of', 'communication', 'which', 'i', 'call', 'my', 'signals', 'enables', 'me', 'to', 'do', 'what', 'other', 'aspies', 'can', 't', 'accurately', 'interpret', 'a', 'social', 'situation', 'decide', 'what', 'individuals', 'are', 'communicating', 'and', 'work', 'out', 'how', 'i', 'will', 'need', 'to', 'behave', 'accordingly', 'says', 'patrick', 'jasper', 'lee', 'author', 'of', 'my', 'signals', 'autistic', 'reflections', 'of', 'continue', 'reading']"
206,Go-Go Blanket: The perfect travel blanket for children,https://www.autismparentingmagazine.com/,category-autism-news,"  Review of the Go-Go blanket by Go-Go Blanket       This month, we decided to review the go go blanket which is a cuddly, fleece blanket for infants and toddlers (up to size 5) designed to fit over the safety straps in a car seat or stroller.  Go-Go Blankets feature sleeves which keep the… Continue Reading
",https://www.autismparentingmagazine.com/go-go-blanket-perfect-travel-blanket-children/,"['review', 'of', 'the', 'go', 'go', 'blanket', 'by', 'go', 'go', 'blanket', 'this', 'month', 'we', 'decided', 'to', 'review', 'the', 'go', 'go', 'blanket', 'which', 'is', 'a', 'cuddly', 'fleece', 'blanket', 'for', 'infants', 'and', 'toddlers', 'up', 'to', 'size', '5', 'designed', 'to', 'fit', 'over', 'the', 'safety', 'straps', 'in', 'a', 'car', 'seat', 'or', 'stroller', 'go', 'go', 'blankets', 'feature', 'sleeves', 'which', 'keep', 'the', 'continue', 'reading']"
207,Black and White: A Colorful Look at the Spectrum,https://www.autismparentingmagazine.com/,category-autism-books," Black and White: A Colorful Look at the Spectrum by S.R. Salas   Black and White is a memoir about life, love and understanding from an autistic perspective. It’s about growing up on a spectrum I wasn’t aware of until the diagnosis of my son 5 years ago. Black and White is my take on marriage, parenting, friendship… Continue Reading
",https://www.autismparentingmagazine.com/black-white-colorful-spectrum/,"['black', 'and', 'white', 'a', 'colorful', 'look', 'at', 'the', 'spectrum', 'by', 's', 'r', 'salas', 'black', 'and', 'white', 'is', 'a', 'memoir', 'about', 'life', 'love', 'and', 'understanding', 'from', 'an', 'autistic', 'perspective', 'it', 's', 'about', 'growing', 'up', 'on', 'a', 'spectrum', 'i', 'wasn', 't', 'aware', 'of', 'until', 'the', 'diagnosis', 'of', 'my', 'son', '5', 'years', 'ago', 'black', 'and', 'white', 'is', 'my', 'take', 'on', 'marriage', 'parenting', 'friendship', 'continue', 'reading']"
208,Sparrow Migrations: A Novel,https://www.autismparentingmagazine.com/,category-autism-books,"Sparrow Migrations: A Novel by Cari Noga   Neurotypical author, autistic artist team up on debut novel, Sparrow Migrations TRAVERSE CITY, MI – The novel that has led northern Michigan’s paperback fiction bestseller list for most of April has a unique cover that is not only grabbing readers’ attention, it has its own story to tell.… Continue Reading
",https://www.autismparentingmagazine.com/sparrow-migrations/,"['sparrow', 'migrations', 'a', 'novel', 'by', 'cari', 'noga', 'neurotypical', 'author', 'autistic', 'artist', 'team', 'up', 'on', 'debut', 'novel', 'sparrow', 'migrations', 'traverse', 'city', 'mi', 'the', 'novel', 'that', 'has', 'led', 'northern', 'michigan', 's', 'paperback', 'fiction', 'bestseller', 'list', 'for', 'most', 'of', 'april', 'has', 'a', 'unique', 'cover', 'that', 'is', 'not', 'only', 'grabbing', 'readers', 'attention', 'it', 'has', 'its', 'own', 'story', 'to', 'tell', 'continue', 'reading']"
209,Creative Ways to Help a Child with Autism Enjoy the Water,https://www.autismparentingmagazine.com/,category-autism-articles,"How does your child react in the water—with pleasure or with pain?  Does your child respond to water play with interest and excitement, or does the very mention of water create stress? Let’s look at the reasons why kids with autism spectrum disorder (ASD) react differently from one another in the water, along with some… Continue Reading
",https://www.autismparentingmagazine.com/ways-helping-autism-child-enjoy-water/,"['how', 'does', 'your', 'child', 'react', 'in', 'the', 'water', 'with', 'pleasure', 'or', 'with', 'pain', 'does', 'your', 'child', 'respond', 'to', 'water', 'play', 'with', 'interest', 'and', 'excitement', 'or', 'does', 'the', 'very', 'mention', 'of', 'water', 'create', 'stress', 'let', 's', 'look', 'at', 'the', 'reasons', 'why', 'kids', 'with', 'autism', 'spectrum', 'disorder', 'asd', 'react', 'differently', 'from', 'one', 'another', 'in', 'the', 'water', 'along', 'with', 'some', 'continue', 'reading']"
210,Easy Ways to Create A Sensory Space for Kids with Autism,https://www.autismparentingmagazine.com/,category-autism-articles,"Children with autism spectrum disorder (ASD) may have issues effectively processing sensory information and may perceive sensation differently. For example, a child may perceive touch sensation as painful or immediately become startled when touched.  Some children are extremely sensitive to noises such as the sound of a toilet flushing.  A child’s sensory needs and way… Continue Reading
",https://www.autismparentingmagazine.com/creating-sensory-space-for-asd-kids/,"['children', 'with', 'autism', 'spectrum', 'disorder', 'asd', 'may', 'have', 'issues', 'effectively', 'processing', 'sensory', 'information', 'and', 'may', 'perceive', 'sensation', 'differently', 'for', 'example', 'a', 'child', 'may', 'perceive', 'touch', 'sensation', 'as', 'painful', 'or', 'immediately', 'become', 'startled', 'when', 'touched', 'some', 'children', 'are', 'extremely', 'sensitive', 'to', 'noises', 'such', 'as', 'the', 'sound', 'of', 'a', 'toilet', 'flushing', 'a', 'child', 's', 'sensory', 'needs', 'and', 'way', 'continue', 'reading']"
211,Simple Ways to Make Bath Time a Splash with Sensory Issues,https://www.autismparentingmagazine.com/,category-autism-articles,"Like so many parents-to-be, when I was pregnant, I looked forward to wonderful moments spent bathing my little one. I recalled bubbles and giggles in our bathtub at home when I was little, and I was eager to create treasured memories with my own child.  But after my son was born and became big enough… Continue Reading
",https://www.autismparentingmagazine.com/bathing-with-sensory-issues/,"['like', 'so', 'many', 'parents', 'to', 'be', 'when', 'i', 'was', 'pregnant', 'i', 'looked', 'forward', 'to', 'wonderful', 'moments', 'spent', 'bathing', 'my', 'little', 'one', 'i', 'recalled', 'bubbles', 'and', 'giggles', 'in', 'our', 'bathtub', 'at', 'home', 'when', 'i', 'was', 'little', 'and', 'i', 'was', 'eager', 'to', 'create', 'treasured', 'memories', 'with', 'my', 'own', 'child', 'but', 'after', 'my', 'son', 'was', 'born', 'and', 'became', 'big', 'enough', 'continue', 'reading']"
212,Simple Ways to Help Kids with Autism Develop Hand Skills,https://www.autismparentingmagazine.com/,category-autism-articles,"I learned almost 30 years ago that my extremely fussy baby grew calmer when cocooned tightly inside my arms as we swayed side to side. Back then, I had not yet heard about his neurologically-based disorder known as Asperger’s syndrome (part of the autism spectrum), which is associated with sensory sensitivities and social and communication… Continue Reading
",https://www.autismparentingmagazine.com/simple-ways-help-kids-autism-hand-skills/,"['i', 'learned', 'almost', '30', 'years', 'ago', 'that', 'my', 'extremely', 'fussy', 'baby', 'grew', 'calmer', 'when', 'cocooned', 'tightly', 'inside', 'my', 'arms', 'as', 'we', 'swayed', 'side', 'to', 'side', 'back', 'then', 'i', 'had', 'not', 'yet', 'heard', 'about', 'his', 'neurologically', 'based', 'disorder', 'known', 'as', 'asperger', 's', 'syndrome', 'part', 'of', 'the', 'autism', 'spectrum', 'which', 'is', 'associated', 'with', 'sensory', 'sensitivities', 'and', 'social', 'and', 'communication', 'continue', 'reading']"
213,Simple Ways Sensory Based Intervention Can Change Your ASD Child’s Life,https://www.autismparentingmagazine.com/,category-autism-articles,"One in six children experiences sensory difficulties that affect everyday life. Sensory based intervention has been shown effective. A family-centered approach emphasizes parental coaching in natural environments of the family. Despite the importance of intervention carryover, adherence is believed to be low. This is due to the overwhelming nature, required commitment and lifestyle changes asked of children and… Continue Reading
",https://www.autismparentingmagazine.com/sensory-based-intervention/,"['one', 'in', 'six', 'children', 'experiences', 'sensory', 'difficulties', 'that', 'affect', 'everyday', 'life', 'sensory', 'based', 'intervention', 'has', 'been', 'shown', 'effective', 'a', 'family', 'centered', 'approach', 'emphasizes', 'parental', 'coaching', 'in', 'natural', 'environments', 'of', 'the', 'family', 'despite', 'the', 'importance', 'of', 'intervention', 'carryover', 'adherence', 'is', 'believed', 'to', 'be', 'low', 'this', 'is', 'due', 'to', 'the', 'overwhelming', 'nature', 'required', 'commitment', 'and', 'lifestyle', 'changes', 'asked', 'of', 'children', 'and', 'continue', 'reading']"
214,Amazing New Fidget Pillow Calms Busy Hands and Minds,https://www.autismparentingmagazine.com/,category-autism-articles,"My desire to help my child be successful in school led to a new product designed for children/adults with autism, ADHD, and other learning disabilities.  From the time my daughter Kinslee was around two years old we knew she wasn’t like other kids.  She had horrible breakdowns when her hair was washed, when water would… Continue Reading
",https://www.autismparentingmagazine.com/new-fidget-pillow/,"['my', 'desire', 'to', 'help', 'my', 'child', 'be', 'successful', 'in', 'school', 'led', 'to', 'a', 'new', 'product', 'designed', 'for', 'children', 'adults', 'with', 'autism', 'adhd', 'and', 'other', 'learning', 'disabilities', 'from', 'the', 'time', 'my', 'daughter', 'kinslee', 'was', 'around', 'two', 'years', 'old', 'we', 'knew', 'she', 'wasn', 't', 'like', 'other', 'kids', 'she', 'had', 'horrible', 'breakdowns', 'when', 'her', 'hair', 'was', 'washed', 'when', 'water', 'would', 'continue', 'reading']"
215,5 Top Reasons Qigong May be Right for Your Special Needs Child,https://www.autismparentingmagazine.com/,category-autism-articles,"By Sazini Nzula, PhD, Certified QST Therapist Parents often struggle with choosing from the myriad of therapies available. I remember the intense feeling of being crushed by too much information coming at me all at once. Those were the early days following my son’s diagnosis with autism. I waded through it all, found what I… Continue Reading
",https://www.autismparentingmagazine.com/qigong-for-special-needs-child/,"['by', 'sazini', 'nzula', 'phd', 'certified', 'qst', 'therapist', 'parents', 'often', 'struggle', 'with', 'choosing', 'from', 'the', 'myriad', 'of', 'therapies', 'available', 'i', 'remember', 'the', 'intense', 'feeling', 'of', 'being', 'crushed', 'by', 'too', 'much', 'information', 'coming', 'at', 'me', 'all', 'at', 'once', 'those', 'were', 'the', 'early', 'days', 'following', 'my', 'son', 's', 'diagnosis', 'with', 'autism', 'i', 'waded', 'through', 'it', 'all', 'found', 'what', 'i', 'continue', 'reading']"
216,Brain Balance Takes a Look at the Challenge of Sensory Processing Disorder,https://www.autismparentingmagazine.com/,category-autism-articles,"“I can’t wear those jeans!” “No, I won’t eat mashed potatoes!” “Agh, don’t make me touch that!” These statements and tantrums are often how Sensory Processing Disorder shows itself in a child.   Sensory processing is the brain’s recognition of receptor (eyes, nose, skin, taste, vestibular, etc.) driven input, and the interpretation, integration, and prioritizing of… Continue Reading
",https://www.autismparentingmagazine.com/brain-balance-takes-a-look-at-the-challenge-of-sensory-processing-disorder/,"['i', 'can', 't', 'wear', 'those', 'jeans', 'no', 'i', 'won', 't', 'eat', 'mashed', 'potatoes', 'agh', 'don', 't', 'make', 'me', 'touch', 'that', 'these', 'statements', 'and', 'tantrums', 'are', 'often', 'how', 'sensory', 'processing', 'disorder', 'shows', 'itself', 'in', 'a', 'child', 'sensory', 'processing', 'is', 'the', 'brain', 's', 'recognition', 'of', 'receptor', 'eyes', 'nose', 'skin', 'taste', 'vestibular', 'etc', 'driven', 'input', 'and', 'the', 'interpretation', 'integration', 'and', 'prioritizing', 'of', 'continue', 'reading']"
